key,allPercentageChange,opioidPercentageChange,heroinPercentageChange,stimulantPercentageChange,fentanylPercentageChange,methamphetaminePercentageChange,cocainePercentageChange,benzoPercentageChange,allIsSignificant,opioidIsSignificant,heroinIsSignificant,stimulantIsSignificant,fentanylIsSignificant,methamphetamineIsSignificant,cocaineIsSignificant,benzoIsSignificant,allSignificance,opioidSignificance,heroinSignificance,stimulantSignificance,fentanylSignificance,methamphetamineSignificance,cocaineSignificance,benzoSignificance,state,geo,startYear,startMonth,endYear,endMonth,gender,ageRange,jurisdiction_count,comparisonType
US|2018|7|all|all:US|2019|7|all|all,1.32,8.67,-7.72,7.96,54.86,11.77,4.67,-9.41,true,true,true,true,true,true,false,true,Significant Increase,Significant Increase,Significant Decrease,Significant Increase,Significant Increase,Significant Increase,No Significant Change,Significant Decrease,US,US-US,2018,7,2019,7,all,all,38,2Year2YearSameMonthUS
US|2018|8|all|all:US|2019|8|all|all,2.1,11.39,-4.3,7.26,49.37,2.73,5.52,-10.18,true,true,true,true,true,false,false,true,Significant Increase,Significant Increase,Significant Decrease,Significant Increase,Significant Increase,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2018,8,2019,8,all,all,38,2Year2YearSameMonthUS
US|2018|9|all|all:US|2019|9|all|all,2.14,11.49,-3.93,8.34,62.94,6.51,4.76,-0.3,true,true,true,true,true,false,false,false,Significant Increase,Significant Increase,Significant Decrease,Significant Increase,Significant Increase,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,9,2019,9,all,all,38,2Year2YearSameMonthUS
US|2018|10|all|all:US|2019|10|all|all,4.63,14.69,-0.52,15.43,100.46,15.52,12.41,-7.45,true,true,false,true,true,true,true,true,Significant Increase,Significant Increase,No Significant Change,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Decrease,US,US-US,2018,10,2019,10,all,all,39,2Year2YearSameMonthUS
US|2018|11|all|all:US|2019|11|all|all,2.23,12.7,-3.27,12.51,62.63,13.98,10.88,-8.34,true,true,false,true,true,true,true,true,Significant Increase,Significant Increase,No Significant Change,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Decrease,US,US-US,2018,11,2019,11,all,all,38,2Year2YearSameMonthUS
US|2018|12|all|all:US|2019|12|all|all,2.27,11.6,-4.05,12.43,51.23,17.01,6.84,-7.26,true,true,false,true,true,true,false,false,Significant Increase,Significant Increase,No Significant Change,Significant Increase,Significant Increase,Significant Increase,No Significant Change,No Significant Change,US,US-US,2018,12,2019,12,all,all,38,2Year2YearSameMonthUS
US|2019|1|all|all:US|2020|1|all|all,5.29,16.32,0.05,13.09,83.12,13.78,8.26,-8.91,true,true,false,true,true,true,false,true,Significant Increase,Significant Increase,No Significant Change,Significant Increase,Significant Increase,Significant Increase,No Significant Change,Significant Decrease,US,US-US,2019,1,2020,1,all,all,38,2Year2YearSameMonthUS
US|2019|2|all|all:US|2020|2|all|all,10.35,20.16,2.74,13.48,106.12,11.88,8.52,2.31,true,true,false,true,true,true,false,false,Significant Increase,Significant Increase,No Significant Change,Significant Increase,Significant Increase,Significant Increase,No Significant Change,No Significant Change,US,US-US,2019,2,2020,2,all,all,38,2Year2YearSameMonthUS
US|2019|3|all|all:US|2020|3|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2019,3,2020,3,all,all,40,2Year2YearSameMonthUS
US|2019|4|all|all:US|2020|4|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2019,4,2020,4,all,all,40,2Year2YearSameMonthUS
US|2019|5|all|all:US|2020|5|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2019,5,2020,5,all,all,41,2Year2YearSameMonthUS
US|2019|6|all|all:US|2020|6|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2019,6,2020,6,all,all,41,2Year2YearSameMonthUS
US|2019|7|all|all:US|2020|7|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2019,7,2020,7,all,all,42,2Year2YearSameMonthUS
US|2019|8|all|all:US|2020|8|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2019,8,2020,8,all,all,42,2Year2YearSameMonthUS
US|2019|9|all|all:US|2020|9|all|all,28.46,41.83,13.56,23.7,114.82,21.49,17.49,18.56,true,true,true,true,true,true,true,true,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2019,9,2020,9,all,all,42,2Year2YearSameMonthUS
US|2019|10|all|all:US|2020|10|all|all,22.13,27.07,4.37,16.55,350.72,16.88,4.12,24.88,true,true,true,true,true,true,false,true,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,No Significant Change,Significant Increase,US,US-US,2019,10,2020,10,all,all,42,2Year2YearSameMonthUS
US|2019|11|all|all:US|2020|11|all|all,21.5,28.13,7.53,15.41,419.78,13.56,3.37,24.47,true,true,true,true,true,true,false,true,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,No Significant Change,Significant Increase,US,US-US,2019,11,2020,11,all,all,42,2Year2YearSameMonthUS
US|2019|12|all|all:US|2020|12|all|all,29.43,42.32,19.75,14.99,471.74,21.82,-0.52,33.15,true,true,true,true,true,true,false,true,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,No Significant Change,Significant Increase,US,US-US,2019,12,2020,12,all,all,42,2Year2YearSameMonthUS
US|2020|1|all|all:US|2021|1|all|all,31.88,45.42,22.6,34.78,490.26,34.31,26.21,36.14,true,true,true,true,true,true,true,true,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2020,1,2021,1,all,all,42,2Year2YearSameMonthUS
US|2020|2|all|all:US|2021|2|all|all,31.14,36.95,14.47,29.44,411.92,29.34,25.23,27.89,true,true,true,true,true,true,true,true,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2020,2,2021,2,all,all,42,2Year2YearSameMonthUS
US|2020|3|all|all:US|2021|3|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2020,3,2021,3,all,all,42,2Year2YearSameMonthUS
US|2020|4|all|all:US|2021|4|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2020,4,2021,4,all,all,42,2Year2YearSameMonthUS
US|2020|5|all|all:US|2021|5|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2020,5,2021,5,all,all,42,2Year2YearSameMonthUS
US|2020|6|all|all:US|2021|6|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2020,6,2021,6,all,all,42,2Year2YearSameMonthUS
US|2020|7|all|all:US|2021|7|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2020,7,2021,7,all,all,42,2Year2YearSameMonthUS
US|2020|8|all|all:US|2021|8|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2020,8,2021,8,all,all,42,2Year2YearSameMonthUS
US|2020|9|all|all:US|2021|9|all|all,-13.32,-12.73,-29.67,-24.33,255.44,-30.01,-21.06,-31.97,true,true,true,true,true,true,true,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2020,9,2021,9,all,all,42,2Year2YearSameMonthUS
US|2020|10|all|all:US|2021|10|all|all,-6.82,-4.87,-26.43,-14.81,55.11,-21.98,-2.59,-26.69,true,true,true,true,true,true,false,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,No Significant Change,Significant Decrease,US,US-US,2020,10,2021,10,all,all,42,2Year2YearSameMonthUS
US|2020|11|all|all:US|2021|11|all|all,-10.56,-10.47,-34.2,-19.2,34.08,-29.73,-3.86,-33.93,true,true,true,true,true,true,false,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,No Significant Change,Significant Decrease,US,US-US,2020,11,2021,11,all,all,42,2Year2YearSameMonthUS
US|2020|12|all|all:US|2021|12|all|all,-18.83,-18.83,-40.03,-25.01,26.63,-36.7,-6.5,-37.56,true,true,true,true,true,true,false,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,No Significant Change,Significant Decrease,US,US-US,2020,12,2021,12,all,all,42,2Year2YearSameMonthUS
US|2021|1|all|all:US|2022|1|all|all,-20.86,-21.56,-45.36,-34.91,23.15,-42.36,-26.0,-38.9,true,true,true,true,true,true,true,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2021,1,2022,1,all,all,43,2Year2YearSameMonthUS
US|2021|2|all|all:US|2022|2|all|all,-8.2,-8.17,-34.14,-19.5,39.79,-28.6,-7.25,-30.24,true,true,true,true,true,true,false,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,No Significant Change,Significant Decrease,US,US-US,2021,2,2022,2,all,all,43,2Year2YearSameMonthUS
US|2021|3|all|all:US|2022|3|all|all,-13.87,-17.16,-41.18,-25.53,18.02,-37.19,-14.88,-33.57,true,true,true,true,true,true,true,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2021,3,2022,3,all,all,43,2Year2YearSameMonthUS
US|2021|4|all|all:US|2022|4|all|all,-14.29,-16.07,-44.58,-26.33,33.7,-38.93,-16.43,-34.38,true,true,true,true,true,true,true,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2021,4,2022,4,all,all,43,2Year2YearSameMonthUS
US|2021|5|all|all:US|2022|5|all|all,-15.64,-17.62,-44.36,-22.35,26.58,-31.1,-14.66,-31.24,true,true,true,true,true,true,true,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2021,5,2022,5,all,all,43,2Year2YearSameMonthUS
US|2021|6|all|all:US|2022|6|all|all,-12.17,-12.88,-42.05,-18.33,35.37,-27.99,-13.71,-26.05,true,true,true,true,true,true,true,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2021,6,2022,6,all,all,43,2Year2YearSameMonthUS
US|2021|7|all|all:US|2022|7|all|all,-5.14,-4.66,-36.96,-12.99,49.75,-14.51,-8.59,-17.3,true,true,true,true,true,true,true,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2021,7,2022,7,all,all,43,2Year2YearSameMonthUS
US|2021|8|all|all:US|2022|8|all|all,-0.63,1.95,-32.32,-3.64,48.28,-7.83,0.53,-18.33,false,false,true,false,true,false,false,true,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,Significant Increase,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2021,8,2022,8,all,all,43,2Year2YearSameMonthUS
US|2021|9|all|all:US|2022|9|all|all,-5.55,-6.35,-40.32,-6.27,39.95,-12.38,0.2,-15.63,true,true,true,true,true,true,false,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Significant Decrease,No Significant Change,Significant Decrease,US,US-US,2021,9,2022,9,all,all,43,2Year2YearSameMonthUS
US|2021|10|all|all:US|2022|10|all|all,-13.45,-13.49,-46.96,-15.59,28.44,-5.51,-9.7,-21.63,true,true,true,true,true,false,true,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,No Significant Change,Significant Decrease,Significant Decrease,US,US-US,2021,10,2022,10,all,all,43,2Year2YearSameMonthUS
US|2021|11|all|all:US|2022|11|all|all,-14.55,-13.02,-44.91,-11.54,27.64,3.05,-6.27,-23.61,true,true,true,true,true,false,false,true,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2021,11,2022,11,all,all,43,2Year2YearSameMonthUS
US|2021|12|all|all:US|2022|12|all|all,-1.32,-0.82,-40.13,-2.39,37.07,4.35,3.86,-20.74,true,false,true,false,true,false,false,true,Significant Decrease,No Significant Change,Significant Decrease,No Significant Change,Significant Increase,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2021,12,2022,12,all,all,43,2Year2YearSameMonthUS
